coin,fundingRate,premium,time
xyz:GOLD,0.0000057741,-0.0002076150,2026-01-01 16:00:00.025000+00:00
xyz:GOLD,-0.0000109905,-0.0004758476,2026-01-01 17:00:00.034000+00:00
xyz:GOLD,-0.0000010501,-0.0003168012,2026-01-01 18:00:00.042000+00:00
xyz:GOLD,-0.0000030267,-0.0003484279,2026-01-01 19:00:00.029000+00:00
xyz:GOLD,0.0000050474,-0.0002192418,2026-01-01 20:00:00.043000+00:00
xyz:GOLD,0.0000004313,-0.0002930988,2026-01-01 21:00:00.069000+00:00
xyz:GOLD,-0.0000031436,-0.0003502979,2026-01-01 22:00:00.047000+00:00
xyz:GOLD,-0.0000009012,-0.0003144187,2026-01-01 23:00:00.023000+00:00
xyz:GOLD,-0.0000441054,-0.0010056856,2026-01-02 00:00:00.042000+00:00
xyz:GOLD,-0.0000057519,-0.0003920305,2026-01-02 01:00:00.032000+00:00
xyz:GOLD,-0.0000069875,-0.0004118007,2026-01-02 02:00:00.057000+00:00
xyz:GOLD,-0.0000146356,-0.0005341703,2026-01-02 03:00:00.019000+00:00
xyz:GOLD,-0.0000782169,-0.0015514705,2026-01-02 04:00:00.139000+00:00
xyz:GOLD,-0.0000420246,-0.0009723935,2026-01-02 05:00:00.110000+00:00
xyz:GOLD,-0.0000304050,-0.0007864802,2026-01-02 06:00:00.022000+00:00
xyz:GOLD,0.0000062500,-0.0000358313,2026-01-02 07:00:00.003000+00:00
xyz:GOLD,0.0000047009,-0.0002247851,2026-01-02 08:00:00.081000+00:00
xyz:GOLD,-0.0000072711,-0.0004163375,2026-01-02 09:00:00.003000+00:00
xyz:GOLD,-0.0000071069,-0.0004137097,2026-01-02 10:00:00.091000+00:00
xyz:GOLD,0.0000006496,-0.0002896056,2026-01-02 11:00:00.048000+00:00
xyz:GOLD,0.0000011614,-0.0002814178,2026-01-02 12:00:00.042000+00:00
xyz:GOLD,-0.0000017814,-0.0003285024,2026-01-02 13:00:00.114000+00:00
xyz:GOLD,0.0000230531,0.0006688490,2026-01-02 14:00:00.009000+00:00
xyz:GOLD,0.0000431957,0.0009911306,2026-01-02 15:00:00.105000+00:00
xyz:GOLD,0.0000062500,0.0003724737,2026-01-02 16:00:00.038000+00:00
xyz:GOLD,0.0000062500,0.0002392758,2026-01-02 17:00:00.047000+00:00
xyz:GOLD,0.0000062500,0.0001519118,2026-01-02 18:00:00.034000+00:00
xyz:GOLD,0.0000062500,0.0003567880,2026-01-02 19:00:00.026000+00:00
xyz:GOLD,0.0000066466,0.0004063456,2026-01-02 20:00:00.027000+00:00
xyz:GOLD,0.0000076132,0.0004218114,2026-01-02 21:00:00+00:00
xyz:GOLD,0.0000062500,0.0003181463,2026-01-02 22:00:00.042000+00:00
xyz:GOLD,0.0000057461,-0.0002080619,2026-01-02 23:00:00.022000+00:00
xyz:GOLD,0.0000062500,0.0001498248,2026-01-03 00:00:00.008000+00:00
xyz:GOLD,0.0000062500,0.0000613409,2026-01-03 01:00:00.018000+00:00
xyz:GOLD,0.0000062500,-0.0001971578,2026-01-03 02:00:00.008000+00:00
xyz:GOLD,0.0000062500,0.0002392155,2026-01-03 03:00:00.074000+00:00
xyz:GOLD,0.0000062500,0.0002416081,2026-01-03 04:00:00.011000+00:00
xyz:GOLD,0.0000062500,-0.0000455432,2026-01-03 05:00:00.006000+00:00
xyz:GOLD,-0.0000086754,-0.0004388071,2026-01-03 06:00:00.019000+00:00
xyz:GOLD,-0.0000154888,-0.0005478213,2026-01-03 07:00:00.004000+00:00
xyz:GOLD,0.0000557507,0.0011920109,2026-01-03 08:00:00.011000+00:00
xyz:GOLD,0.0001901809,0.0033428938,2026-01-03 09:00:00.067000+00:00
xyz:GOLD,0.0000463453,0.0010415255,2026-01-03 10:00:00.026000+00:00
xyz:GOLD,0.0000777847,0.0015445550,2026-01-03 11:00:00.060000+00:00
xyz:GOLD,0.0000653508,0.0013456135,2026-01-03 12:00:00.095000+00:00
xyz:GOLD,0.0000542119,0.0011673897,2026-01-03 13:00:00.083000+00:00
xyz:GOLD,0.0000062500,0.0001085022,2026-01-03 14:00:00.043000+00:00
xyz:GOLD,-0.0000235741,-0.0006771863,2026-01-03 15:00:00.072000+00:00
xyz:GOLD,-0.0000221118,-0.0006537890,2026-01-03 16:00:00.044000+00:00
xyz:GOLD,0.0000062500,-0.0001436509,2026-01-03 17:00:00.083000+00:00
xyz:GOLD,0.0000062500,0.0000772651,2026-01-03 18:00:00.061000+00:00
xyz:GOLD,0.0000062500,-0.0000428301,2026-01-03 19:00:00.032000+00:00
xyz:GOLD,0.0000062500,-0.0001745084,2026-01-03 20:00:00.019000+00:00
xyz:GOLD,0.0000062500,-0.0001811030,2026-01-03 21:00:00.128000+00:00
xyz:GOLD,-0.0000301642,-0.0007826271,2026-01-03 22:00:00.077000+00:00
xyz:GOLD,-0.0000276556,-0.0007424891,2026-01-03 23:00:00.046000+00:00
xyz:GOLD,-0.0000205592,-0.0006289466,2026-01-04 00:00:00.024000+00:00
xyz:GOLD,-0.0000717067,-0.0014473074,2026-01-04 01:00:00.010000+00:00
xyz:GOLD,-0.0000158085,-0.0005529362,2026-01-04 02:00:00.026000+00:00
xyz:GOLD,0.0000062500,0.0001150974,2026-01-04 03:00:00.011000+00:00
xyz:GOLD,0.0000062500,0.0000498695,2026-01-04 04:00:00.063000+00:00
xyz:GOLD,-0.0000129025,-0.0005064394,2026-01-04 05:00:00.060000+00:00
xyz:GOLD,-0.0000129714,-0.0005075416,2026-01-04 06:00:00.066000+00:00
xyz:GOLD,0.0000062500,-0.0001989943,2026-01-04 07:00:00.031000+00:00
xyz:GOLD,0.0000062500,0.0002922722,2026-01-04 08:00:00.036000+00:00
xyz:GOLD,0.0000062500,0.0000562502,2026-01-04 09:00:00.001000+00:00
xyz:GOLD,0.0000048746,-0.0002220072,2026-01-04 10:00:00.051000+00:00
xyz:GOLD,0.0000062500,0.0000640478,2026-01-04 11:00:00.051000+00:00
xyz:GOLD,0.0000062500,-0.0000964091,2026-01-04 12:00:00.052000+00:00
xyz:GOLD,0.0000051079,-0.0002182741,2026-01-04 13:00:00.062000+00:00
xyz:GOLD,-0.0000225364,-0.0006605817,2026-01-04 14:00:00.019000+00:00
xyz:GOLD,-0.0000377565,-0.0009041032,2026-01-04 15:00:00.078000+00:00
xyz:GOLD,0.0000062500,0.0003362808,2026-01-04 16:00:00.098000+00:00
xyz:GOLD,0.0000168655,0.0005698476,2026-01-04 17:00:00.020000+00:00
xyz:GOLD,0.0000118372,0.0004893951,2026-01-04 18:00:00.054000+00:00
xyz:GOLD,0.0000062500,0.0003612545,2026-01-04 19:00:00.024000+00:00
xyz:GOLD,0.0000068954,0.0004103270,2026-01-04 20:00:00.062000+00:00
xyz:GOLD,0.0000273691,0.0007379061,2026-01-04 21:00:00+00:00
xyz:GOLD,0.0000419499,0.0009711990,2026-01-04 22:00:00.037000+00:00
